commissioner_name,sample_rank,utterance_date,meeting_idx_id,utterance_order,agenda_title,case_title,tag_keys,excerpt
김진욱,17,2025-09-10,7041,17,택배 운송장 사전 실태점검 결과에 관한 건(2025조삼0001-01~23),택배 운송장 사전 실태점검 결과에 관한 건(2025조삼0001-01~23),technical_security; business_burden_context; remedial_prevention; evidence_fact_clarification,"한 가지만 요청드리면 최근 연이어서 언론보도를 통해서 확인되 는 것은 아동에 대한 유괴 시도, 이런 것들이 서울, 수도권을 가리지 않고 전방위적으로 진행되고 있어서 치안에 있어서 부재가 되고 있고, 과거에 택 배 운송장 정보를 통한 범죄, 송파 세모녀 사건이라든지 이런 것들을 감안하 면 택배 운송장을 통한 인적사항 확인이나 또는 가구에 어떤 구성원들로 구 성돼 있는지 확인이 대강은 가능하기 때문에 상대적으로 이런 범죄에 취약 할 수 있는 여성 또는 아동, 이런 구성원을 보유한 가구 같은 경우에는 사실 굉장히 불안에 떨 수 있다는 생각이 들어서 개인정보 보호위원회가 취약계 층, 특히 강력범죄에 취약한 가구들의 개인정보보호에 저희가 엄정하게 사전 에 대비한다는 시그널을 외부에 줄 필요가 있지 않을까 하는 생각이 들어서 말씀드렸고, 혹시 가능하다면 중장기적으로는 아까 말씀드렸던 개인정보가 완전히 암호화되어서 노출되지 않는 방식들도 사업자들이 도입을 검토할 필 요가 있다는 정도의 안내 내지는 제안 정도는 할 필요가 있지 않을까 하는 의견을 조심스럽게 드리겠습니다."
김진욱,18,2025-08-27,7039,54,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; business_burden_context,"과거에는 2차 피해가 발생하면 피심인 사업자들이 그 피해자들 에게 보상조치를 취한다든지 그렇게 해서, 안건 내용에 보면 2차 피해자들에 대해서는 금전적인 직접 보상을 완료했다고 해서 우리가 수위를 정함에 있 어서 감경 사유로 반영도 했던 것 같습니다. 이 케이스 같은 경우에도 유심 교체 비용이 발생하고 또 통신사를 갈아타기 위해서 위약금이 발생하고 이 런 부분을 면제시킨다든지 또는 유심 교체 비용을 피심인 스스로가 부담을 한다든지 이런 것들도 2차 피해는 발생했지만 피해에 대한 보상조치를 본인 들이 취했다는 논리로 접근하는 것이 기존 저희 논리와 궤를 같이 하는 것 이 아닌가 하는 생각을 말씀드립니다. 그리고 통신사를 갈아탄 이용자들 같 은 경우에는 유심 교체라는 보상 지원이 혜택을 못 받는 상황이 되는데, 한 70몇만 명이 된다고 알고 있는데 그분들에 대한 SKT 측의 입장이 따로 있 었습니까?"
김진욱,19,2024-11-13,6981,22,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0010 등 2건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0010 등 2건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0010 등 2건),technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning,"결론에 이견이 있는 것은 아닌데, 과징금 산정 내역과 관련해서 공공기관이라고 해서 두 대학 모두 50% 필수적 감경을 한 것으로 나옵니다. 과징금 부과기준에 따라서 했다고는 하지만 공공기관에 대해서 저희가 법 개정된 지도 2, 3년 되고 있는 상황인데 앞으로 공공기관 50% 의무 감경에 대해서 재고를 할 필요가 있지 않을까 하는 생각이 듭니다. 왜냐하면 어떻게 보면 공공기관에 대해서 기존에도 언론보도를 통해서 보 안 역량, 인력 배치 이런 것을 미비하다, 많아야 1명 정도 배치했다고 하면 서 그냥 넘어가면 된다는 인식이 아직도 여전히 있는 것 같습니다. 규모와 관계없이. 그래서 공공기관이라고 해서 50% 감경하는 것이 맞는 것인지에 대해서 향후 고민이 필요하지 않을까 생각합니다. 혹시 나중에 개정할 때 같 이 고민해 주셨으면 하는 의견을 드립니다."
김진욱,20,2025-08-27,7039,52,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),procedure_legal_reasoning; data_subject_rights; business_burden_context; remedial_prevention,"제가 이해하고 있기로는 2차 피해라는 것이 과거 통상적으로는 개인정보가 유출돼서 그 유출된 개인정보를 기반으로 해서 다시 피싱 등 2 차 범죄가 일어나고 금전적인 피해 등으로 이어지면 그것을 2차 피해라고 했던 것 같은데, 이 케이스 같은 경우에는 유심 교체를 하게 되면 교체 비용 이 발생하게 될 것이고 그러면 추가적인 금전적인 피해가 발생하는 것이고, 또 통신사를 갈아타게 되면 약관상 위약금이 발생하니까 금전적인 피해가 발생하는데 이번 케이스 같은 경우에는 과기부에서 위약금 면제 권고도 하 고 또 유심 교체 비용도 피심인 스스로 떠안겠다, 피해가 발생한 것을 법률 적으로 사후 수습했다고도 볼 수 있지 않을까, 2차 피해가 없었다고 단정지 어 얘기할 수 있을지, 법률가로서 의문을 가지고 있습니다. 그 부분에 대해 서 어떻게 생각하십니까?"
김진욱,21,2025-04-09,7010,35,(전 분야 마이데이터) 개인정보 전송요구권 제도 안내서에 관한 건,,technical_security; procedure_legal_reasoning; data_subject_rights; business_burden_context; remedial_prevention; evidence_fact_clarification; ai_data_governance,"그러면 서비스 사례에 보면 보건의료든 통신이든 이들이 하는 개인정보에 대한 중계 또는 전송, 대행 등이 다 상행위에 해당되는 것으로 보이는데, 어차피 이분들이 무상으로 하지는 않을 것 같습니다. 그러면 개인 정보를 재화에 준하는 재산상 이익 내지는 재산상 가치가 있는 무형적 형태 의 이득, 이렇게도 볼 수 있을 것 같은데, 결론이 어떻게 나든 저는 그렇게 보입니다. 위원장님께서는 경우에 따라 다르게 보시겠지만. 그랬을 때 정보 주체에게 돌아가는 유무형의 혜택 내지는 보상, 이 논의도 같이 진행됐으면 좋겠습니다. 수수료 관련해서 연구용역을 하신다고 하니까, 어차피 그 논의가 이어질 수밖에 없으니까 그것을 해 주셨으면 좋겠다는 당부말씀 드립니다. 두 번째는 자료 4쪽입니다. 하단의 당구장 표시인데, 본인전송요구의 대리 인을 통한 행사에 대한 내용이 기재돼 있습니다. 그런데 전송요구의 대리 행 사는 전송해줄 것을 요구하는 행위 자체에 한정돼 있다, 그러니까 대리인은 전송요구만 대리할 수 있고 실제로 전송대상정보는 본인한테만 가야 된다는 얘기인데 맞습니까? 그런데 저도 변호사지만 실무적으로 보면 전송요구만 변호사 대리인이 하 고 그 정보를 본인이 받아서 다시 대리인한테 주고 그것을 가지고 법적인 분쟁에 활용하는 것은 상당히 현실적으로 정보주체의 권리행사가 제한되는 굉장히 번거롭고 복잡한 절차로 이해되는데, 변호사인 제가 느끼기에도 그러 한…"
김진욱,22,2025-03-26,7006,216,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조일0034),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조일0034); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조일0034),technical_security; procedure_legal_reasoning; business_burden_context; evidence_fact_clarification,"당연히 여러 가지 있을 것이고, 두 번째는 전임 대표이사 시절에 발생한 일인데, 대표이사가 DW를 통해서 카드 모집이라든지 마케팅이라든 지 접근을 하는 등 행태에 대해서 혹시 보고라인에 있었던 사항들은 확인되 었습니까? 질문드린 이유가 사후 조치 관련해서 사고 이후에 전체 영업센터에 부여돼 있는 DW 권한을 일괄 회수했다고 알고 있어서 이 일괄 회수 지시도 대표이 사가 했을 것 같은데, 사고가 발생한 다음에, 그냥 단순히 정보보호부서장이 하지는 않았을 것 같고 본인이 하더라도 대표이사 결재 내지는 보고를 거쳐 서 진행됐을 것으로 추정됩니다. 그래서 DW 접근과 관련해서도 정보보호부 서에서 승인했지만 그 부분에 대해서 사후 보고가 됐든 사전 보고를 해서 결재를 받았든 그런 방식으로 업무 수행이 이루어졌을까 싶어서 여쭤보는 것입니다."
김진욱,23,2023-10-25,6906,15,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0035),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0035),procedure_legal_reasoning; business_burden_context; ai_data_governance; cross_border_global,"지난 회의 때도 말씀드린 것처럼 생성형AI를 기반으로 해서 이 용자 정보 수집하는 행태가 국내도 마찬가지이고 해외사업자들도 앞으로 더 많아질 것이기 때문에 단순히 해설집을 기반으로 해서 위원회가 적용대상으 로 판단했다고 했을 때 다른 사건들도 있지만 법적용 대상 여부에 대한 시 비에 휘말릴 수 있는, 그래서 소송으로까지 이어지는 그런 수범자든 아니면 법적용하는 저희 위원회 입장에서도 예측가능성을 확보할 필요가 있지 않나 하는 생각이 들어서요. 장기적으로 내부 기준 마련이든 뚜렷한 명문규정이 필요하지 않을까 하는 생각이 듭니다."
김진욱,24,2025-10-22,7043,130,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0034),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0034),sanction_effectiveness; procedure_legal_reasoning; business_burden_context; evidence_fact_clarification,"저희가 기존에 재무 상태가 양호하지 않은 중소기업이나 스타트 업들에 대해서 재량 감경을 했던 사례가 꽤 있는데, 이 건에 대해서 보고서 에는 그런 내용이 언급돼 있지 않습니다. 그 부분에 대한 어떤 고려 가능성 이 있겠습니까? 물론 그 전 케이스들 같은 경우에는 유출 건이 재발한 케이스는 전혀 아니 었지만 그럼에도 불구하고 요즘 같은 불경기에 또 중소기업에 해당되는 상 황인데 그런 부분에 대한 고려도 충분히 해볼 수 있지 않을까 하는 생각에 서 말씀드립니다."
김진욱,25,2025-08-27,7039,42,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),technical_security; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"피심인 주장에 따르면 2차 피해는 없었다는 취지로 읽히는데, 사 무처 자료를 보면 한국인터넷진흥원에 민원 접수된 것은 수치로 확인이 됩 니다. 사실관계 확인을 부탁드리겠습니다. 수치화된 자료만 봤을 때는 피싱 피해를 호소하는 접수가 다수 되었다고 표시도 돼 있고 그 외 이런저런 해 킹 관련된 민원들도 다수 접수가 되었다고…."
김진욱,26,2024-11-04,6975,22,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)",technical_security; sanction_effectiveness; procedure_legal_reasoning; remedial_prevention,"우리가 접속기록을 법상으로는 보관․점검 의무가 처리자에게 부과돼 있는데, 이 경우는 접속기록 중 일부를 생성 단계에서 본인들이 임의 로 조작 내지는 취급을 한 것으로 보입니다. 그런데 생성 단계는 우리 법상 으로 언급은 없는데, 법문에는 포함돼 있다고 해석은 되지만."
김진욱,27,2024-11-04,6975,32,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)",technical_security; procedure_legal_reasoning; business_burden_context; remedial_prevention,"흐름이 자연스럽게는 생성․보관․점검, 이 순서로 가는 것이 맞 을 것 같습니다. 그런데 앞에 생성이라는 문구가 빠져 있으니까 사업자들이 접속기록 중 일부인 로그기록 같은 것은 당연히 생성되겠지만 빠져도 문제 없지 않느냐 라고 생각할 수 있기 때문에 드리는 말씀입니다. 한번 살펴봐 주시기 바랍니다."
